source_id,l,b,dist_pc,distance_gspphot,parallax,ra,dec,phot_g_mean_mag
1358355738906114816,69.45425672735297,38.65518337855015,249.0387092016823,247.6823,4.0154400221780655,254.1304996690828,44.302532330615435,12.079049
1358614983131339392,70.15805916561374,36.911465217140034,372.1716830632968,368.2143,2.6869319873267354,256.6107298128953,44.77688234995167,9.979286
1359544650277694720,70.8686903298212,37.90220216759029,94.01763833247888,93.8222,10.636302057106073,255.245799537411,45.386284933438674,10.821458
1372215976327300480,56.6642563443784,49.59737529095708,15.829633718045379,15.8134,63.17265565406137,239.57754339419824,35.408158262718665,11.506599
1386793198408466048,73.02395564436,45.382725509129116,393.69058323627775,415.0769,2.5400658348991776,244.3695944665126,46.64802023554793,13.594911
1405307359313262976,68.13610933964965,42.13294671145774,104.9927828098121,104.2775,9.524464189233253,249.29144158120957,43.344756148574156,11.317033
1409766634877804032,72.53861135435832,43.86955091300081,317.96415417048786,304.0622,3.145008602019378,246.61242846904483,46.47221923595357,13.787492
1416730563570869376,80.49986077503428,32.319814972362266,62.30708940722345,62.341,16.049538014273974,264.3022376268663,53.025562125161194,12.647735
1421127098253596288,84.12483249445295,32.07391099314102,121.72275518589444,121.3794,8.215390774492448,264.9615373589798,56.0789756794882,9.295163
1422721321394307456,86.88190739494112,30.50307353921615,242.36120503856955,241.4239,4.126072899500806,268.04521638242795,58.366825958319545,12.872365
1437149216052056704,88.81106912373805,37.07045327097636,610.2831949164639,--,1.6385835433939497,255.1288810409341,59.62566185518084,13.897943
1437504323949115648,89.08250094720152,35.75054684282892,664.5259807575798,618.5613,1.5048320591769335,257.66738734960603,60.02846908232593,12.424155
1486405790789078016,63.2713808949661,65.2817325766216,178.68925207190657,176.2867,5.596307491385037,219.73420954108204,37.02674080645146,11.356661
1495648869648138496,76.39403461522127,73.35979885486726,202.9717762831344,--,4.926793361679287,208.09964664646614,37.748614546022736,10.969578
1497132660589966976,81.96373472945336,71.22463554552137,613.4541873680299,582.3872,1.6301135774953468,208.94475383592567,40.391806283254105,12.701433
1516635729123165184,121.28481149647185,82.22374853615783,409.27821241040283,380.1371,2.443325761492655,193.1311794127825,34.90102546239669,11.345827
1536974014177191424,153.0102534492621,72.90311396972565,826.5655860141558,786.9523,1.209825350728882,181.5187383965789,41.4714326810852,13.118342
1544436468316357120,129.70158633308807,66.91606781060707,922.8965658344805,893.6321,1.0835450439625407,188.73669214530005,49.994859950676265,13.739153
1556242405699527424,112.54670476148078,66.75298131435684,137.73976488607337,137.0159,7.260067568919657,199.196190085243,49.86105975025288,11.594842
1574955715646199552,131.92568649985472,58.87489003994153,869.1483866143847,719.5515,1.1505515230780383,184.17546843538025,57.64270043936615,11.928456
1577143949943725696,121.80499120567016,59.97813875477166,507.39534604972613,496.1044,1.9708497679085872,193.89865999366347,57.14101499525869,13.179899
1578623755155940864,120.46166501785841,58.66209550898197,341.7969323905571,338.0541,2.925713794462443,195.31265779993194,58.41906462959493,13.650043
1595791907669266944,84.5158336097621,53.466694147477654,430.7917671094523,426.9449,2.321307128754686,229.22009400473308,51.39785448105044,13.603961
1601127631440423424,88.59581807410434,50.14518824005813,143.77515976459318,142.3852,6.955304390809414,232.140505588538,55.185316476341576,11.300456
1602005522755589760,91.42335616070511,47.89834612226978,213.33976717505143,206.2298,4.6873586356709165,234.0991410585571,57.890740177948906,11.370603
1605040587165425152,92.87867983618504,58.38350994177183,600.3908010124272,567.9818,1.6655818149007606,218.33654548101205,52.385968589182355,13.741839
1606385461684901760,92.09772246382978,55.70157857037568,509.8306008976931,499.7279,1.9614358146396718,222.1633479550615,53.83482820376624,12.84656
1614358638973049088,97.90852355023483,51.631693387648006,245.6592902178056,244.3691,4.070678536575529,223.6094794411389,59.10199062010596,12.580459
1620284147653336448,102.84997129209778,49.20806980562757,310.40455041690603,303.776,3.221602256335787,222.51395986642314,63.03843534020432,11.2230835
1631261495650669568,93.734970159186,35.63767997857817,269.1577936441266,268.3677,3.7152927524817425,256.6622602143655,63.778636566919715,13.570217
1632322425589263360,95.15917190671472,35.557059687944104,235.88946640852046,228.8506,4.239273653144689,256.32178684111364,64.93010037230438,16.15306
1635452975711399168,96.3136043886715,35.987569795875764,178.631423311905,175.4725,5.598119196833127,254.81612993578733,65.7474487488331,12.531306
1637354409272082432,98.03498490761761,33.93966337281688,618.4479087969635,605.8284,1.6169510572770005,259.09860044045945,67.56661053239388,13.924743
1638976498160668416,101.33766122117056,30.80846466375619,155.87052878405092,--,6.4155809812221705,266.6860731633643,70.78450728402102,12.892332
1642758199685084800,99.64425562976706,41.668516039461544,311.8396010741931,310.0815,3.2067768062661135,239.50723004774716,66.03718166305383,14.044163
1643091489147124864,100.97680808106074,41.700924630309096,106.03658453572226,105.6307,9.430707376878155,238.15355289919637,66.87329572716632,11.292803
1643740815186996352,101.76916638082504,38.668775596022705,91.7410676693306,91.6823,10.900243755657794,244.37695258517851,68.89466869233542,10.295908
1647053819815671808,103.20306112594332,39.19591643976057,375.9669759685949,365.1056,2.659808078684899,241.56224316928032,69.62180498487695,11.565002
1647526850333637248,105.02481567430102,41.671343401674385,307.47182102303395,305.7378,3.2523305604811372,233.4972849544256,69.35028696862568,10.837395
1648172950854572800,106.17197910200926,39.37862412020706,422.8016292633458,417.8373,2.365175370166658,237.31708451920855,71.44294125208849,13.4057045
1652365594850012288,104.31011596895955,31.1923724335783,335.45166073937963,330.2894,2.981055445651598,264.3789401522575,73.26119651643678,11.000642
1654421853391759104,106.32145858353614,36.107623477574975,464.0835162550948,459.1042,2.1547845699615964,246.2704265349307,73.28349761062664,13.516884
1656748007679619712,108.35609636212047,31.876981543253393,292.4982387691866,289.1891,3.4188240045749825,258.8370633122136,76.46898791998979,14.071368
1657159323811329152,108.74906643351028,30.539688010748204,82.59522624130369,83.1216,12.107237252168533,264.14789927464227,77.12621932139092,12.897489
1657226776273991296,108.9696789814603,29.511520665464104,294.5523147149643,291.2617,3.3949826568760497,268.61446340152855,77.48831264421179,12.85253
1670149954910344192,109.41024012303254,47.90174714010239,500.7166894103568,480.5978,1.9971373456267223,216.20646771951522,66.70075015135008,13.298466
1674819202836561792,113.50820638509519,45.598756044778675,747.708481396733,732.5997,1.337419629281163,212.49351315606572,70.06552136238398,13.011955
1678371724905519744,118.07243232075886,50.5280404367016,139.7353282350943,139.2218,7.156386381528187,200.56157123299386,66.3085266976963,10.699626
1684949823800742272,116.80949214631089,48.07383312583404,397.90830907459997,386.2799,2.513141789689342,204.0802794110779,68.51735769429817,12.482395
1699331195373909120,114.94260442886284,43.29110279560161,48.51004666381935,48.4937,20.614286498838563,212.62132070413722,72.58974383128349,8.62324
1702450239280035328,107.47679291407769,38.00357501526106,95.81494728281268,95.3482,10.436784952230312,239.0168815770806,73.07392197295259,10.929408
1703035518767604992,107.97879161075744,35.32736899788058,583.2615464674506,569.3689,1.7144967057344076,246.4584670129644,74.83805695009357,11.896428
1703515975285126656,109.03985620326011,37.43461911553179,757.7021553286796,721.256,1.3197798012943691,238.03181264597794,74.4067438093571,11.357273
1709757456119876224,112.84959752137351,30.898129029459145,247.04281370629454,245.0992,4.047881357070701,257.31562758720247,80.41608132476875,15.826279
1712229330056985216,117.11934792995163,41.257852490776024,714.2228587401776,707.1591,1.400123207711255,210.06394747400395,75.08441836975983,13.041015
1716415411342560640,122.91969554879779,39.101002186400024,1344.2431565703166,1237.8827,0.743913030252195,192.90521036581075,78.02724347184166,13.290164
1720266553898900224,124.04731508868339,33.82406008225804,1145.0078340303912,--,0.8733564699553467,184.96806477162605,83.2356964531457,12.523098
1722026764638625280,119.44560354705533,34.33813875402949,71.9989536525691,71.9196,13.889090733533424,214.55586092239923,82.19375515542048,10.743976
1722276770391825408,117.84631245618647,33.2740535782493,150.7081223875543,149.5056,6.635342436477607,227.18001141533497,82.44691619859151,11.561552
1725869974390536832,120.68673893179484,32.40870509820489,181.73840719018042,178.9803,5.5024142417708575,212.56847792780266,84.37185783664677,11.211869
1726456495125335552,123.42639277023277,32.43198802102817,129.29885778721325,129.231,7.734020370432792,188.3545134608057,84.67895084010047,9.2003765
1747824266661548032,51.420575569074074,-20.226125982644195,607.9222437426225,--,1.644947212070385,309.34325868895263,6.152847235004664,12.209835
1756508376998629248,58.299152005511715,-22.213251152658632,1000.0125551294062,--,0.9999874450282231,314.59282602034926,10.404853786773874,13.001
1757765531106021632,59.267327427114,-20.5818803843255,523.7789257236776,506.8128,1.9092024342490543,313.764992334264,12.082554971255718,12.626941
1764857415467849984,64.48481103191605,-18.658055865009448,754.073943544763,729.5823,1.3261298955632703,315.17948016672307,17.179352663622915,13.062174
1775027485705816960,77.2729455621502,-32.43614143478842,181.99680504713436,176.0874,5.4946019505178425,333.89441514227246,16.285386989087684,15.726872
1790807028049001600,72.6242695177644,-21.104980801488402,80.34059893471317,80.1052,12.447007033301128,322.37779714413915,21.47451450309173,8.493491
1804637681737745536,57.48758354390337,-13.586841994475025,416.8888635277711,405.6108,2.398720828227125,306.8400020928994,14.618922889950554,13.302245
1809886269222137728,57.967674117531516,-9.734692420506441,593.846636545633,576.5688,1.683936455070175,303.7409086775286,17.103874383203085,13.660616
1815177359687363456,60.72173371559784,-11.787554152177645,1400.1419013165316,1431.1045,0.7142133229922736,307.09911248856247,18.242431129381238,13.614076
1818385764677637376,63.86151869124999,-10.790409484393962,607.0641950831828,594.308,1.6472722458338618,308.077998335739,21.34506957995922,12.4936695
1827242816201846144,60.962101813097235,-3.922839009448627,19.775801965002984,19.7679,50.56684941372739,300.1821218062407,22.709741105168273,7.428371
1830347287265148928,63.728947311146044,-7.1048538074544645,427.98604465021356,--,2.336524782758477,304.7068054122405,23.314310677747223,11.971019
1834666787414133760,63.42363537671224,-3.516860853174913,490.6611015687878,4893.3276,2.0380665938316813,301.2246939088109,25.009636793091722,13.069158
1842656663520849024,69.53400217165456,-13.203033000527848,87.2287529127719,88.7132,11.464109787285308,313.77068826983714,24.360984238718252,14.902838
